gene,x,y,primary
667,5.017672997934094,3.258244153546487,20
1720,5.877412959810037,2.1992460859957026,20
860,3.751066200961838,6.181846518343059,20
654,4.447492970256371,5.868957416964013,20
977,4.055445942527676,3.968263837296999,20
1805,2.9614120197116796,3.219781571896558,20
1844,5.254639801721428,2.7692455503821454,20
2012,3.813555038094707,4.798282783527409,20
1614,2.1193123023798885,2.7859349339936506,20
997,6.083410932000031,2.1823322104402254,20
970,4.144994873255077,6.947378618370207,20
1165,2.42248322012922,2.090182416623827,20
484,6.175635170779597,4.573481993212104,20
1445,5.861637315466092,4.841818589739852,20
705,2.107348056024005,3.2642734418031725,20
1106,5.193484119375325,4.215603952275444,20
1984,2.8000077573080095,6.5674633808878236,20
1188,6.444709083979074,6.172830248764888,20
839,5.677283989953797,2.296740904986536,20
1353,5.704600660396437,2.6597388361411998,20
1044,4.118095508069919,5.266662821322129,20
843,4.194616387901152,5.532973251532345,20
533,4.625761315253657,6.629888421098932,20
319,4.046638935967304,4.6266367378185365,20
2082,3.8446914350905477,6.6995777428073495,20
