gene,x,y,primary
614,4.547754872101356,6.869599314054751,20
1719,3.853836426275523,6.451824981390197,20
1633,4.193841072322709,6.223635961948651,20
909,3.3215582768115124,6.659399224406677,20
1944,4.118753649603635,2.8316260117305605,20
1726,3.9567819869449288,3.4896061226136488,20
1607,6.659327873412168,5.7492008591046515,20
1143,6.946651998356273,5.799418571548891,20
1319,6.572302132452356,6.781437741407647,20
154,3.200119390309835,6.866861428009671,20
194,3.2866877419009586,3.847763042497877,20
1628,4.249687605179942,6.687836824966341,20
434,6.762827956837954,2.1917969057723266,20
698,4.914804879769332,4.887833817374341,20
473,6.9262794326651,6.223329339331127,20
491,4.145897660712954,6.401162236225076,20
1996,6.537852265519955,2.8453370260371744,20
366,5.9039684513709245,6.364483210507756,20
1966,3.704503022278808,3.4323780007573643,20
1128,2.3495185403159766,6.36837264605755,20
1015,3.16777913287693,3.655007432539058,20
694,2.7584644363771407,4.234579283906619,20
1199,6.777062973262728,6.1485065028765895,20
363,3.4652752527103825,3.2785474160617234,20
984,4.244583456116111,2.931466744967514,20
