gene,x,y,primary
1592,5.417579713026652,3.485435104323015,20
1828,2.3765149029952304,6.951120636867884,20
2039,3.1362691559871347,5.010651395540214,20
859,6.5115066504862105,2.9458366636374214,20
574,4.558116257898653,2.3477437896836806,20
2049,3.458498393964924,4.418721172565698,20
1765,2.477097958887021,4.911893389494416,20
593,6.703597432410628,2.9560699493785174,20
806,3.5863768145873185,6.140515660829554,20
988,2.1630103064279202,3.165364989369353,20
801,2.6278114545147346,2.9376892284112603,20
1386,2.398006878358708,5.946887840667619,20
381,3.6775549048073857,2.1834061170937717,20
1028,3.9921493360970324,6.284207775919299,20
376,3.5224586628128915,5.636313919486815,20
449,6.943076659436751,6.427407394504252,20
1844,3.7501795548284447,4.533028596890914,20
796,6.660084022546568,6.924252094742111,20
645,4.392598869321206,2.7725089970883605,20
2008,4.582476769740481,6.209666762102516,20
1546,5.3510773836006855,6.324312074457775,20
1957,4.203722473669566,3.2014777632128677,20
910,3.844651210150343,2.452026514866235,20
1639,6.889707495763486,6.919410127764914,20
849,5.383127331239054,5.777863968636592,20
