gene,x,y,primary
1988,3.589851691797557,2.3671944715861097,20
179,5.066253700931646,6.8001477725910915,20
1630,5.325084272493448,5.705589081490324,20
1183,4.486895510025455,2.782333642431178,20
940,4.0323534248332376,2.3970214475940685,20
531,3.777000252102389,3.9742800868653476,20
2061,2.335430410852455,2.036529146591154,20
134,4.91150540026616,2.180154980846922,20
825,4.127567007463735,2.2444050674486897,20
1822,5.697691516182841,5.735466032534255,20
1526,2.060791133366496,3.7662511156732186,20
726,4.181995355710535,3.383088076545115,20
369,2.5507999694793964,2.7614975428804116,20
455,3.0419885316797184,5.94746562409197,20
1029,3.4730346378364163,2.2141868909245153,20
736,5.2914154149394115,4.856120465800559,20
1664,6.497707251814677,6.467807517975791,20
494,3.2708962372666655,6.481049919623303,20
525,2.556913698249582,5.781308912422807,20
797,3.5158810496499115,3.520955856081685,20
478,2.701429873251877,3.162818471671021,20
1629,4.806013908641008,6.0327695962240275,20
98,2.8650544801949693,4.043267405568242,20
2064,2.2715225942892117,6.507345588086486,20
954,5.97369727166015,6.772981562967955,20
