gene,x,y,primary
1628,4.617928155347745,3.9386174655935555,20
2019,3.950611488051112,5.311104781351361,20
716,5.125711908674615,2.7015017923196023,20
55,3.278107725123977,3.655046440217305,20
994,4.960724894776576,6.5375969467737916,20
1523,2.768860052361674,4.386289907371555,20
910,6.090185984517608,4.568723126807836,20
1430,3.1010842402835164,4.319883385828057,20
920,4.071918999428352,5.839412977367662,20
1891,6.450150420311383,2.0687267556662015,20
382,2.872500296901462,6.109952989308988,20
1370,6.137845847852262,4.763234405962512,20
425,6.47621577948306,6.785180401541848,20
2015,6.978243640102025,2.4470318172453025,20
37,4.946742505987491,6.427558046076194,20
844,6.352634815922981,5.972133690770949,20
1445,5.62231370043728,4.923542399647036,20
1585,4.186795097803065,3.885717207353976,20
2016,6.171800066265503,4.778687345622146,20
1626,3.052766438089451,2.1709731434367754,20
562,2.419014801796771,5.702124842400526,20
1830,5.448544388265755,5.386371064005827,20
2040,6.701940889767201,3.0682937424308347,20
1422,4.563097295533409,2.752364082513993,20
1028,3.631056638148966,4.083130301050333,20
