gene,x,y,primary
235,3.1643258268765373,4.168720651086024,20
1057,3.893069711819261,5.496088182253701,20
1445,5.2787087763281635,2.81468247492625,20
147,4.419467829524922,5.096063976041899,20
722,5.081883981958651,6.074815903488079,20
1082,2.5283412534623166,6.333565954004945,20
1956,5.078259396353328,6.821798969930131,20
350,6.0577014676617456,6.129086636588698,20
1999,5.320240995149064,6.063650797235051,20
1176,2.516329736202741,4.832364435678886,20
320,3.140760599668886,3.9591520813885466,20
728,6.660054588984709,5.416680456542638,20
342,2.5386901467626712,6.363766575876678,20
1743,5.1405266973639225,2.9480433251692366,20
172,6.314354784668152,6.527173760388171,20
1360,2.401954021133627,6.926292471874102,20
1293,3.4631366438534803,2.9785020604004595,20
1675,6.79522143764494,3.4848792991679693,20
55,3.141587522168707,6.265362016406405,20
1503,2.158060195553888,2.745135709668838,20
2044,4.093339564646998,4.945753218248299,20
822,6.069547044523582,2.069959928007901,20
1186,5.946602693861676,3.928251090210656,20
1717,5.673483687958692,4.578536997291469,20
1679,5.209320037378776,3.1946022101254434,20
