gene,x,y,primary
1073,4.324279960569408,4.1801912995121056,20
1295,3.6307898694398135,3.402386190740028,20
1335,5.143196152166251,4.735792039326327,20
1431,3.844415356132711,2.4049704553610556,20
1523,2.153115441389875,4.620212365204923,20
1182,5.466508076040102,4.547842713365991,20
367,6.542866128060329,6.613985992315801,20
1683,3.682825782009231,5.13035675559674,20
112,5.073933251986976,5.190055643344621,20
1956,2.664751662565122,2.243830496674067,20
731,6.949571567247311,5.314725778024986,20
887,5.833614629797832,4.109288548382242,20
2022,3.2297163966485174,5.526280714944707,20
1143,2.8255617847371117,2.5447962157720103,20
1990,6.61143755107923,5.209221714141972,20
952,5.185430456680764,5.8814651629658705,20
1317,6.801634073641921,6.779539486015856,20
149,6.028988811541351,4.525395000714682,20
906,2.7018348799945437,4.668147890214223,20
1787,4.004124716462963,3.1992662492175787,20
1033,2.2015992513184353,3.787504680964018,20
1377,2.7681205296288836,3.3266302694860803,20
74,4.6570020075875505,5.2877648393368775,20
748,5.9443175301538265,4.967648231061048,20
1285,6.894230496192026,3.479345732082053,20
