gene,x,y,primary
326,3.4405066863826868,5.067777717269261,20
1986,3.905932798408092,4.174634771631255,20
1245,6.735458643328813,4.992082320084432,20
2065,2.1464869209338726,4.330556678431755,20
1054,4.082172290581707,3.961233621695512,20
369,2.118950334782004,4.668805532013083,20
1061,4.970001253581881,6.867528513680331,20
47,4.930869474162729,5.790706979369736,20
299,6.275520687654622,4.665698457117974,20
1332,5.649463471726678,3.1926114031003037,20
413,4.674063112472622,5.174624338864606,20
445,4.459997842094186,5.576377452058095,20
387,5.568216482965356,4.123649488768071,20
689,4.288330023707109,5.569683445556545,20
887,2.0485070684660744,3.7031259557697003,20
1977,4.139569223887409,6.257016680765963,20
340,4.060896617149704,2.9264539799598626,20
1458,2.2616090625167367,3.803131152469919,20
942,6.560688056602244,6.834263795630406,20
1379,6.868474528603203,4.244624025564987,20
457,6.416217052547749,3.5487206542434198,20
905,4.920688619017483,6.794267306147794,20
1354,5.801811394086354,6.057125420965516,20
1275,6.216479907770699,5.866943260186657,20
776,3.3059406824448168,3.897083882510321,20
