gene,x,y,primary
80,2.067902729689643,6.402522195806952,20
205,5.040228582198803,6.15648358117434,20
1152,4.304518836621227,4.195175787191825,20
141,5.596658213230215,2.702352386479428,20
265,2.144434909714915,6.9323744804188605,20
1201,5.646689064107184,5.16745836776604,20
1076,3.393529326320503,4.402445650952825,20
770,5.4683254526407445,6.330430911570302,20
342,2.656084000965555,4.309870440925611,20
1734,3.1982244389687473,5.691026123139604,20
180,4.219501569696089,5.540825060701658,20
238,6.472351895004377,4.245500153152188,20
1224,4.215983227063145,4.033071454245351,20
1948,5.116313218343944,5.452495604810168,20
677,2.596740182543893,6.392498824716677,20
129,4.582503690386131,5.257440520475315,20
540,3.756091437140501,5.766795936571679,20
1782,4.525128000692437,6.443623325261989,20
221,3.9889027829449706,2.0027405778968443,20
937,6.551950131431734,4.7387234643969744,20
496,3.9448270781468464,2.9986691910342986,20
1239,5.955721467567468,2.0564879283906983,20
400,3.593178980462746,5.782040823168224,20
1924,6.200698572378373,5.522858727310093,20
884,5.841404381813296,2.2690290679540555,20
