gene,x,y,primary
659,4.607043299055026,3.001241895715987,20
1960,3.5052026482632375,4.744749244975947,20
1836,5.462015732031887,4.399737245502767,20
1000,2.4285877370374336,3.2202181052289522,20
1785,2.1928727315601266,5.91222314166124,20
526,6.920222546973509,6.639398139245463,20
132,5.877019799876738,5.636230180530028,20
2080,5.295435344544186,2.754623376679892,20
2095,3.193280701695845,2.266017936414509,20
469,3.41277561644568,6.324985582210325,20
1898,3.492907534236511,5.637714025954338,20
1370,2.283860125173907,5.5219189767476795,20
612,3.0760171218079337,3.3195284480169995,20
970,6.0801702622118885,5.806418671979218,20
587,5.540884935627648,6.831396888715272,20
2095,4.651385618166646,3.138274797929246,20
1565,2.6017883784255282,6.505537419120315,20
1446,2.0987916123124206,2.4047483454638217,20
1046,6.678397893349301,6.552042796180727,20
1592,5.6003384945169685,3.859389364460338,20
577,3.4355368571745677,4.034435104298234,20
22,3.798077769246722,4.038336761325443,20
720,3.4541436471111595,6.08657417413112,20
1369,6.402625474907173,6.416986148205392,20
1324,5.822109107817783,3.5876949933251874,20
