gene,x,y,primary
1372,2.878542223313952,3.3812816419428717,20
60,3.9633547604357204,4.659019214374409,20
592,2.7344326912669494,2.0455845992275776,20
1270,5.0695528939817525,5.673826755980338,20
800,3.6560708510564033,6.185034000326283,20
906,5.999144399698944,4.349696062860443,20
203,3.1291066503572362,3.4757686525449283,20
744,2.3892136985163273,6.6479341484441425,20
2063,6.4237752079870525,2.801655575425513,20
1762,3.1411357478969597,2.7441649939407746,20
178,4.896337903310227,4.141207352675843,20
1496,2.883195489362301,5.31762504478403,20
1626,2.949423021128115,3.201332898759078,20
780,2.8147190033716245,4.022682983367209,20
1720,3.67357130212948,4.867211924542769,20
1132,3.9384459266613123,6.124974064427057,20
1491,4.916520296415131,2.715817823037359,20
1568,6.3996762644001635,5.509072272207023,20
1525,5.598610775194542,3.6176298360586387,20
2067,4.836052830928331,6.827458920981477,20
295,3.160585422651779,4.205867424146151,20
1458,6.922724028732989,3.9276460090061316,20
184,6.481738387397439,6.929276122185862,20
2015,3.6998215339577865,4.2452740228914,20
1418,2.714680055739919,3.0345008922610366,20
