gene,x,y,primary
798,4.373082470843868,3.2592222815965286,20
1540,2.221164960373576,2.11249797949173,20
1169,6.807963999108801,4.836995869765553,20
1742,4.629710130929941,6.48478326293545,20
1863,4.297072590966218,2.377345262201688,20
1096,4.907197924497771,5.576902723545004,20
2000,5.006013370485198,4.462106430526725,20
1550,6.584665026754379,4.706069520169967,20
197,5.021529955424146,2.5119922720852554,20
1749,2.5146011065771505,4.940795139282551,20
830,5.909025686389323,2.594812168028658,20
1912,5.809101551443494,5.031220808078661,20
1284,3.8751110658665433,4.726134084929661,20
22,6.278411723104735,4.710595111164945,20
1596,3.835352723339838,4.843396366381572,20
2038,2.3447978480852036,2.5346225077262305,20
1291,5.86718648057699,5.31672972689142,20
1715,5.105440304968823,5.5526799208112525,20
1123,4.972097953033595,3.188397195244205,20
65,6.03570939549231,2.0838101499088624,20
372,2.482214003093623,6.756354184701877,20
2064,2.677448048957257,5.764681564836899,20
1507,5.374136453461836,2.372567113065443,20
1040,5.281297563231506,3.74867121549439,20
245,2.762010518056087,3.903031516613698,20
