gene,x,y,primary
1239,5.244627233669434,4.871462124662963,20
367,3.2239301441510975,2.9445667933812327,20
727,3.2254592690200328,6.9085524919550245,20
657,5.472275301649911,6.662416471330933,20
626,2.723524750878641,6.1844932716237135,20
746,6.095698149894832,4.096685252301576,20
222,3.1197942972625574,4.272150197766116,20
1330,5.338163763436958,6.948320886334031,20
1201,3.2416007017941166,2.2243836380539763,20
255,3.155052542478552,6.056359179830393,20
1793,3.6946167627741264,4.269746295999495,20
1532,6.822135490638934,4.240703869386389,20
1973,3.7661411261598086,5.4977033489619345,20
2039,4.420829843009584,6.2330331228709515,20
517,3.8506595033769506,5.717169398156612,20
1486,4.84207968117129,3.782653735303165,20
1653,4.698988453794548,2.751561936643875,20
1133,2.7386324516923573,3.3564918758258635,20
709,2.478272030598388,3.228271931831591,20
1514,3.9306435278690666,4.590035869793404,20
652,4.618433065597394,2.252969578082402,20
1330,5.329925562449391,6.595420845718194,20
1304,5.998890818835158,3.557214502922451,20
1636,4.094936406194266,6.139626505730179,20
365,6.638060605025868,2.7897135388699077,20
