gene,x,y,primary
1264,6.057919541894828,4.739730854428382,20
732,6.286554477344131,2.8091026614438066,20
1838,5.182896446877304,5.246182518597522,20
1740,6.042912966025473,3.4219666043084134,20
58,6.410222305947111,5.9629367201875425,20
1811,2.8470963960181837,5.32188427882298,20
1416,2.587381722474167,3.3714538584416305,20
1562,6.7027429397514515,4.662582056001917,20
1017,3.431028466199169,4.741819361774526,20
237,4.046654296352657,3.156521087445968,20
1793,4.643405732936841,5.218611431585375,20
208,6.6012039255476385,3.761052428801844,20
116,2.823489891537875,5.263411774578603,20
201,2.827508897691688,5.489209460818234,20
1500,6.210391357455892,2.2921859053661793,20
23,4.7231800459183155,2.708378786314232,20
1337,4.868052517474659,3.330824743013284,20
1608,2.492769645539476,2.527656955149602,20
1240,5.249407251320769,3.0226189263289593,20
345,2.8568705411246738,5.419114346405357,20
1631,3.5623798407465515,3.551380258075768,20
27,5.065749174599079,2.7599765415916786,20
447,4.5866759025549655,3.3083795044928728,20
1959,5.617508701209539,2.1925489039875163,20
666,4.70895846771233,6.917416547179844,20
