gene,x,y,primary
1678,3.8505684328809875,5.399605942731099,20
996,6.901013453930399,3.9547192305749848,20
502,3.0362540439927854,2.008719236109685,20
384,2.5984173871185146,2.755595704453272,20
1365,5.239081320733668,4.588145319649095,20
716,6.526704482627533,4.661806211661184,20
1454,6.459790308534003,2.2844657075045376,20
65,5.165731507618695,3.0738694236741675,20
1410,3.3773965133335726,5.984132183896386,20
2044,6.6621569326425245,4.500710482261676,20
2057,6.569157537563036,2.674792072797041,20
1294,3.1667932659880282,5.865032609339594,20
336,3.0629756220114013,6.85493028823555,20
1760,5.679136963654306,2.4579590395395665,20
1699,3.0448360702881274,5.3975970202674235,20
1743,4.451620575938261,5.458277358774855,20
391,2.6177763723524086,6.652129928451599,20
1945,5.405066178407124,3.989437957241242,20
1824,5.858659574797998,2.4621109164874113,20
1569,4.072024392099261,6.803150946231055,20
36,6.73761066703812,4.539461712982724,20
1772,2.7018235519252762,6.026947056432796,20
1953,2.222222579321894,6.781512846416607,20
288,4.166596090053336,4.927089971786705,20
1898,5.719877128210301,6.3578221118215135,20
