gene,x,y,primary
1023,6.495457874683264,6.341679518815994,20
253,3.58241827235792,5.169255502802667,20
311,5.714645385701727,3.321829255753003,20
1957,6.297183115170276,6.3490895647446335,20
422,3.038362250134103,6.369674704898111,20
764,3.557720510019847,4.450470525513021,20
1887,2.345764398841503,3.6712536198539647,20
730,6.315875020199658,4.611125587442086,20
1747,3.705383260673114,3.344950884026952,20
1528,2.235488550146145,3.4342183652249094,20
1988,6.3569343131333165,4.976131593666462,20
1329,4.320647179159698,2.2230321647616247,20
578,3.664287371168349,4.224128562714689,20
1508,2.199191875487803,2.5146147097236122,20
188,5.695455478865345,6.908179560034645,20
1648,5.634446015086617,6.595037458159742,20
1010,5.190439735167163,5.680032084553639,20
1466,2.898204151195568,4.044542614037972,20
1041,5.945250125043173,6.583285223624058,20
488,4.883878269949276,6.646236861703601,20
1619,2.9188059860664692,2.7232285409996626,20
866,2.313022943040666,3.8251426540998494,20
1361,6.47437451294229,6.5862779220719805,20
1822,4.733734256155822,6.019842728246534,20
270,3.9746516346379006,6.909605319645539,20
