gene,x,y,primary
610,3.727941238512205,3.3997566659691922,20
804,3.9433844748335676,5.787276728564767,20
1897,3.927103185427617,4.531368958049573,20
1483,3.5695656781455183,5.825742589136501,20
456,2.638745661200949,4.221156695048633,20
1576,4.301109593570072,5.256010922878995,20
1409,6.056192851102368,2.268757525164693,20
1895,3.3097267774258947,6.3136301520516405,20
1876,5.812971987916166,3.427967021309346,20
174,3.898143864753817,5.905044041321343,20
1799,2.263158406733911,3.018669757968231,20
1731,2.21599231243024,5.990278082703346,20
10,3.0721379320232316,5.759892667494221,20
562,6.397290305399472,5.129010277558597,20
340,6.889083930013286,5.642163947540866,20
1830,6.693109577853754,3.877542354861763,20
873,6.912439232028109,4.475478444276311,20
113,4.039616898654696,4.879787446652617,20
1732,2.2936248175622636,5.5622260675680195,20
1732,5.5403114290608695,3.388625717285935,20
1080,2.9534691179446715,4.908893278997387,20
1320,4.744009632849888,4.804515062096818,20
1041,2.126175858564636,6.393466487138696,20
1259,5.156558735599521,3.986908279555495,20
2012,5.60854337534693,5.287989211581923,20
