gene,x,y,primary
1955,4.485430528250157,4.6141227698157055,20
1177,4.504263564612519,5.7543858569846345,20
553,3.001446765697694,5.950482250179068,20
1982,5.282400043850091,4.666085530008952,20
772,4.067055528958977,4.52376134274417,20
1637,3.3185216841955154,2.2961664749938824,20
841,6.377198851144722,5.421001549187472,20
1517,3.6911506056235974,5.362730495663158,20
435,2.388682998495567,3.2742999072975545,20
1110,6.783258829922926,3.976770681236779,20
1069,4.797447793311829,6.525710527936949,20
1664,4.5827741669922775,5.25040880354557,20
889,5.670412919612863,4.4547017506195425,20
2026,3.89021762599417,5.885308348685438,20
233,3.443607094261956,6.146633054527919,20
1344,4.9962206369101665,5.954325680004285,20
2043,4.816631540427352,4.7588574018289105,20
784,4.43614688154898,4.643066531963726,20
724,4.216680797356251,3.7924878502749424,20
149,5.78486706478824,3.699127121032049,20
720,6.297076750973203,3.9192055414037807,20
193,2.0926585737774728,3.9697891488176245,20
1707,6.765333175282354,6.9872913639377074,20
363,6.261249941467916,2.4005375502032784,20
458,4.915579502904269,4.483439088875165,20
