gene,x,y,primary
496,3.5508501161387445,2.730885451774246,20
711,2.0953249199369317,3.9214673038211405,20
1206,5.87255762515914,5.676148023122643,20
45,6.1640590970996065,4.5143828550193605,20
55,2.747032845473025,3.6252741640760124,20
863,6.234320834426481,5.360195222346253,20
1275,4.377385130028022,3.9682283847067996,20
1571,2.9658604981998664,4.827179056648985,20
1937,4.3389556839534995,3.21533119547373,20
1033,6.612596995771792,2.7044540317176624,20
1675,6.189583480821606,6.068868133576527,20
1530,3.2511268956275186,2.052461211594918,20
802,5.760645285643393,2.8790841332236834,20
1157,5.848647248637982,4.653769206247787,20
1069,2.7600352184361494,3.3485212153782515,20
238,3.1438452592699218,3.3082622849736407,20
366,6.015182203615088,6.0321483110475596,20
236,4.474844796079995,2.1633518905435283,20
1512,6.8446354781302166,2.362803621769323,20
1838,2.3857888509114478,4.564673978388644,20
1137,2.0538142297233852,3.5749752703118287,20
1554,2.7319430773191193,5.390648298314216,20
460,5.604077715033867,6.7237316391631765,20
1358,6.373710716209786,5.364600581424114,20
1667,5.704197196215563,4.48400735639323,20
