gene,x,y,primary
1327,5.346079235003899,4.005153562616547,20
1553,3.740936182795666,5.6763147339479785,20
1995,6.443687372504265,2.505570652005376,20
1828,6.625955045019404,3.1210932300072107,20
1324,6.821901835309679,4.979977283357236,20
1674,4.897641155766906,5.953816775840137,20
902,4.673446780085454,6.064524016709445,20
768,3.7682772906766395,4.332826164930523,20
1809,3.315551301738298,4.512308747076366,20
1204,4.4288430485573675,6.813980133232786,20
946,6.504582034866311,5.531779902490317,20
1692,6.230184618818859,6.8049898845846615,20
871,5.571051004774758,4.409902772178953,20
624,5.2765472293056686,4.085333687869213,20
22,4.861352940294747,3.4017054851437227,20
1028,6.852017707992962,2.4758437301069134,20
890,3.943653107134054,4.005205114782764,20
2073,4.662804510627403,6.903937711170883,20
1944,2.2930955095652155,6.451138949744736,20
145,3.198546529012263,2.4928322639204987,20
675,2.3586567965019993,6.0803013254407725,20
936,5.991402168880591,2.2563021847477294,20
936,6.467946437668956,5.824773166342442,20
897,5.898014175112765,4.748278062544985,20
1798,4.810047248701991,3.64884304900407,20
