gene,x,y,primary
433,4.221062739322798,3.7633718016899276,20
1828,2.7298394398420562,3.6978322598443585,20
1072,3.8829556048883367,6.486107350469816,20
1079,3.105131382878628,6.296181423162666,20
1722,6.296073897215967,6.92813528995408,20
1075,5.333406988080032,2.4001835758303813,20
1543,2.5472164266909667,5.347960561889456,20
1562,6.1392516664536245,3.9362909109297917,20
579,2.5582279459657684,4.375733042824413,20
1611,4.305576777290421,2.285500870385289,20
929,3.712400443699429,4.234811313909439,20
2073,3.7529056074720857,4.0679321752463355,20
71,3.776450215810355,6.355304069610618,20
511,6.018750342631944,5.37815185372164,20
676,2.3731443952222735,3.1975673305428773,20
1516,4.909844599144461,3.1406008473847624,20
263,5.1431870106375595,4.212185647231618,20
79,3.9551397511893787,6.650530011590022,20
858,4.275890915286441,6.3707729011996115,20
972,6.340691651976362,6.339954138495356,20
1616,3.9823129847514913,4.594883900663417,20
1035,3.945784113467237,5.68974779279386,20
567,2.7797412356835265,5.57426507564009,20
764,2.294415966635841,6.508749731759348,20
325,4.035244507476755,3.1563840938701695,20
