gene,x,y,primary
602,4.1998347310393465,6.618799241800861,20
1582,3.1211795097238806,4.965948555607756,20
151,3.80993908252481,4.560320368949995,20
261,2.8987086930644312,6.714647485051249,20
1638,3.76846080512689,6.774943670273425,20
1783,2.180968343273673,5.787308862955205,20
577,2.076930604385298,6.872908204467664,20
1864,6.257253071191802,3.552679359774396,20
1807,2.5619253673083535,2.4803032177769206,20
499,6.979060701042336,4.938797496207748,20
1217,3.6973007762915233,3.1532862847679413,20
1932,4.886522507684722,6.303165017212993,20
411,2.1678620525002272,2.686896356000915,20
263,6.947335322622638,5.201590679558226,20
369,3.1308315401522746,6.574137062205651,20
267,4.312537785137197,5.260028976620951,20
266,6.9748451258258495,5.037547904770377,20
666,3.896841521194471,3.5939848450793233,20
119,5.290730505661699,3.2415863515980776,20
168,5.65120449891518,4.006869059793559,20
1856,3.658179211210415,5.546923900729592,20
1977,4.069850516585159,4.726370110735943,20
944,2.7178108273079493,5.333801749797198,20
1647,4.6358051379519445,6.106458711342497,20
601,3.7027512948896972,5.228307407948217,20
