gene,x,y,primary
1934,5.303403334684966,6.745915740319498,20
965,3.1875122890290775,4.879835557543631,20
1978,3.097164996506735,6.953572452433459,20
893,2.5684857057726274,4.587612496929745,20
578,5.268374470823556,2.6044890223772454,20
461,5.641888606691175,5.744777597806759,20
1018,4.729168385968528,5.766874062223318,20
75,2.8197138006898896,6.629409928540906,20
828,2.3897577845206888,4.695188709463148,20
7,5.976844468805631,6.802090862503223,20
1927,6.539086066050861,2.273379323044303,20
659,2.3294067043949314,3.8841995763768677,20
824,5.923693871414438,2.54588535113891,20
628,3.869900987773365,6.814980475206488,20
359,2.011547783170822,5.766919278355459,20
2030,2.859249287601478,3.0757599440982135,20
1761,5.218385866984366,3.853033642656954,20
950,5.2564661904836925,6.180128077518704,20
477,6.118230736528724,2.2807304123124528,20
987,6.077229600979322,3.3934365147371928,20
1071,5.056751436790406,4.917693414805216,20
940,5.877284339055764,2.8978738947021547,20
74,3.1873341432108555,2.364087520861373,20
369,3.8551339039516845,2.566729500697061,20
1438,3.185921444693034,2.404691435799014,20
