gene,x,y,primary
1926,4.278566308367388,4.782241835718843,20
1112,6.467528553753503,6.060295068713678,20
1232,4.878176342690649,3.781935608795269,20
1392,5.000705130074298,6.55210522161794,20
2048,6.703979718509247,3.7153860954205324,20
532,3.528547123529023,2.0223534574314717,20
2089,3.926783737047452,2.405580275341303,20
35,6.03422136879805,5.437495424466473,20
414,5.582896057364164,2.270810784858929,20
513,3.5617648550941747,4.180562440215478,20
1442,5.23724222311616,5.8891489318798635,20
1574,4.4922184911188285,2.273191018688397,20
1715,2.959919177707719,2.4866470722709675,20
2020,2.531569979025223,2.786099033945458,20
1451,4.330036923284398,3.9128370659286418,20
854,2.675293031015652,4.242350280508303,20
1099,2.83205768362067,2.998119820295939,20
1874,6.57796018724423,4.461261122920974,20
1555,4.816942506579828,5.541996739848887,20
730,4.25311847580419,4.7746871711035315,20
1449,2.1002247799423426,2.05983687533747,20
931,5.726917322426551,5.8444912532570985,20
1026,5.697907508227469,2.1300841276853704,20
1520,3.416961692256826,3.2844963538623286,20
700,6.114380874168008,6.861527885973981,20
