gene,x,y,primary
52,4.26013793233278,3.750376476860984,20
1893,6.1563999294858025,5.920902629558837,20
17,5.3726068445832444,2.243199347110729,20
1486,4.509406897121323,5.378567647550004,20
700,5.424816827557322,6.11767074307296,20
1740,6.759482925421529,6.456230640542935,20
1825,2.976653123102891,4.632724424253237,20
2029,5.01316850348445,4.7579511480012595,20
740,4.397869604465695,2.3257388412778486,20
217,6.1433971459090255,4.764282505928258,20
502,3.156336897680678,3.522628314401873,20
721,4.119755353632755,5.082769527709204,20
1234,6.583470900241061,2.527484781129645,20
1697,2.492243183387473,2.167599819858154,20
448,6.482033619056257,6.7444154798470075,20
295,4.4054933034739765,6.206710127513268,20
61,3.7892253301320986,3.6900824239997947,20
1404,5.166281612181471,5.7450424610077055,20
1618,2.425331010539049,5.997866986321706,20
1804,2.2530312631873697,3.2759167471051533,20
1037,5.26437468871963,4.591280010346752,20
618,3.6928641431324065,2.807643375948281,20
791,5.438162938567405,4.872276236413498,20
1627,6.6531568270844454,6.961444787636174,20
1446,2.358435311139526,4.082753024673314,20
