gene,x,y,primary
433,6.274551277272069,5.648084671796173,20
413,2.2699715411221475,3.3318457823025835,20
323,4.573536671333549,4.540694672390094,20
184,3.5710707049746073,6.236347960760257,20
625,5.78710584707669,2.6574102818023926,20
1749,5.86067575011956,5.6683755650528855,20
2063,5.689982081810572,3.721114255513087,20
265,4.146357416058251,2.740853155216432,20
1675,3.4526705532501945,4.160005872890109,20
1616,5.537084720601854,4.913351125515283,20
1941,5.270253796160754,4.245877150910505,20
903,3.189862854457995,3.907873418288764,20
820,6.678709564263869,3.0972041401838952,20
70,5.530336212535369,4.728292161849783,20
43,5.562196674869482,5.630458031693864,20
554,4.6381715808116395,4.1559807581042225,20
383,2.4396945080819954,2.9642862228790374,20
1207,2.533517713659845,5.810104010796396,20
1155,5.487999692754182,3.042533439247303,20
1968,6.492190931053843,3.3678467986508025,20
1701,3.1848718845978095,6.341421505839256,20
1350,2.090979607178453,2.4179741148939726,20
1196,3.2952362153486003,6.4815571852032665,20
1945,4.693270493305621,2.182272217449016,20
1562,2.347475535002176,3.8914353046991295,20
