gene,x,y,primary
1767,2.08038451587588,3.763509073720144,20
1540,6.113925702463235,4.315967908365318,20
1709,3.1760119699146134,6.530963593233206,20
234,4.038857691993317,6.157949289716147,20
2065,3.2565973430178294,6.184270714115429,20
175,5.878890932915102,2.8353468974576215,20
1991,2.6746832387231043,2.899592542995071,20
1763,3.51312251048348,6.891390608100809,20
1047,3.2989401795329365,3.90646812490784,20
626,6.921901295286665,5.95403425233077,20
528,4.793547245184735,6.464178811368786,20
839,5.421682230040364,3.3228052217268926,20
365,6.953290072089191,3.3319621221122917,20
1083,4.674867668480582,2.4391566070942043,20
1805,4.11873282481939,4.210896982925095,20
351,6.838127689831873,2.7032682334839144,20
412,6.912980087027449,2.6811210909538135,20
746,6.076518701758432,5.728929110414837,20
605,3.2113462070917285,2.6383465048246184,20
2087,3.39390955573477,4.230236709263795,20
234,3.882614477473117,3.7120034241490356,20
1676,3.079080026582435,3.6099419494761733,20
1941,2.934130595810621,4.135236795053017,20
247,4.8371992041504654,5.6735370087287835,20
1958,5.994659966519869,5.940043683358834,20
