gene,x,y,primary
1457,6.135394661438517,2.789911716446023,20
101,5.007156381842936,3.6577145004324247,20
260,6.863569531006869,4.423800170329708,20
142,3.3903863554824176,5.934760251447354,20
10,3.594973020358397,4.981987996161799,20
989,4.172826942856107,3.5220769772318072,20
1660,5.188132355883623,3.9183867568110076,20
1005,3.8008634774408128,2.1493068611274193,20
2039,3.147185775340877,4.300655444910164,20
1706,3.7109807556124945,5.419077443746035,20
1185,2.0185593932158827,4.848506711789764,20
876,2.303193354281417,5.012108186719131,20
1106,2.1661344458143024,3.3551372017671626,20
1910,3.228509290485201,5.455214866085163,20
93,6.608974757355295,3.291858095091905,20
1668,6.671890143699972,6.610531634591854,20
2059,3.7322321058336727,5.022428655290685,20
58,6.806706905959485,6.464459025488216,20
1080,4.345933184389522,6.1372728264427865,20
1802,4.5282976183965555,5.550701687928619,20
510,5.0751460726660635,5.270032691388851,20
1929,6.974107968861685,3.0550119549367003,20
158,4.9093003758421965,3.6681086387728983,20
345,6.456405349161172,3.3525321693385277,20
1884,2.717911943332245,6.256129250989361,20
