gene,x,y,primary
472,2.4983935844967693,2.700354796545491,20
332,4.4918960814534445,3.8981610807299027,20
1911,4.506130529208894,3.621622220854338,20
94,2.25957660249254,3.3467350507864078,20
1604,3.5742192099329424,5.474996607274363,20
1290,5.033805489244067,2.2005248365892416,20
1574,6.450131832252613,3.729496856535912,20
1044,3.7461366364292896,4.341135427839301,20
2056,2.671325842824305,4.372869282549776,20
790,4.166065437554483,3.593484906095685,20
232,2.5975515015562163,6.831412226591353,20
2071,5.168372598767718,4.773247613789367,20
1317,3.376854777648349,6.0176952727395205,20
896,2.6240941014167687,4.25398928020902,20
1243,6.551444554611281,6.011561782437003,20
225,6.637850502072378,3.8667360356633447,20
821,3.9785944680470613,3.3357389837021834,20
1125,3.967804286125867,4.558847662066455,20
1108,6.475834058487943,5.311146296201516,20
897,5.721922701965543,2.1890234938759057,20
97,6.559530480482111,3.115669721848309,20
1354,2.270555075802381,2.252650163165353,20
1466,5.2819274118752375,5.635218155504602,20
511,6.917793011236965,4.137209484878907,20
809,5.203399842428187,4.772074155289948,20
