gene,x,y,primary
1443,5.042822380818513,5.276087299646353,20
621,4.789393751726482,6.856218236162821,20
919,2.80747550250016,3.784972504328721,20
1384,2.35101824111434,5.125039765939575,20
500,3.159237589661444,6.726872222921425,20
377,5.970927430674116,2.230929634463271,20
79,5.542013553973463,4.403697794931907,20
1798,2.966696221737765,5.526671742538579,20
1466,6.010981519421327,4.520611455008428,20
1363,3.205701626801108,6.05675172285625,20
669,6.809610028924086,5.394695160987237,20
1997,2.4315349962390713,2.2365903593752123,20
819,5.804410172849444,2.4173475721938087,20
1907,2.094768218753157,4.627653427757477,20
1710,3.563070904489574,5.204860457120189,20
1497,4.00521652202829,4.204559152498738,20
1923,2.272591492441652,5.308005569233429,20
1011,4.062636289231815,4.775899857972431,20
1647,4.240064599550776,5.229825098278522,20
1358,4.281230938075231,6.828509557400128,20
56,3.7800611297151905,2.985428794222605,20
827,4.332772628834627,4.041452946345424,20
1657,6.958905045061092,6.707339899005003,20
1779,5.788614653512894,6.45890134299393,20
523,3.2832640961770423,2.6109597861869522,20
