gene,x,y,primary
1974,4.298375724293322,3.0805385239226473,20
1764,2.8426582937057674,2.2876042701478374,20
2003,6.238671336636129,3.428381005436807,20
859,3.2516903863788515,2.5544768810942218,20
1394,5.076285988043312,4.1030266141163505,20
3,4.60863451207057,2.4055876063217183,20
952,5.7624395139548135,2.386199005757035,20
675,3.8665768168560746,5.723713172562803,20
962,4.066378072280611,3.178062600639727,20
1617,2.5582050507297387,6.549800586926979,20
550,5.43954150929616,2.4426981912848404,20
73,5.672945044556308,5.580675217021014,20
1618,4.366960070957957,3.238545130382409,20
597,6.79415249248959,5.919798560297443,20
1350,6.056042439108904,6.499980187360827,20
707,5.6149798386397975,5.097713479403774,20
949,5.304720616404513,2.5968243970870803,20
227,4.784491834668223,4.582004952234858,20
876,6.331545556752252,2.4817002711701805,20
1336,5.973553222919321,3.6056668814477644,20
1281,3.6974614156059156,3.425141362280719,20
1459,2.0811814282845895,2.3874552688640485,20
121,6.312269959432135,3.8359654809767454,20
9,6.574748901816318,5.086043033002938,20
876,6.8483595683136285,3.0753513063292104,20
