gene,x,y,primary
911,3.7126965262129534,6.9510778809111,20
1955,5.545462224635285,5.937127702273489,20
804,6.522297249389377,3.7956668198611556,20
125,5.374149750262675,2.9612925120707967,20
1532,4.6501026775089755,6.749786838442855,20
1024,5.830365506900613,4.361237011533175,20
1033,5.091531666656726,2.8369680840936904,20
1888,2.217619539191239,5.439668962101697,20
1537,5.6483915011396135,2.367922880930685,20
345,2.5936784454578503,6.479784775260912,20
508,5.494260146573563,2.555754849200465,20
1326,3.80182161595544,3.682713951611688,20
1575,6.6628610874149015,6.762336715722151,20
2053,6.251383216871031,6.618752514567027,20
25,5.306316661610169,3.2782228575639114,20
936,3.2231638870895916,5.6955338278824,20
734,2.9035826390922908,4.621186167238073,20
1560,5.215186047966548,2.995437349805278,20
983,3.1394071747815837,2.257427919927278,20
1655,3.8218513240767664,5.034494109491577,20
135,4.055425885046297,4.097064983878134,20
578,5.769988023188726,2.4949668317612943,20
356,2.7728003691796843,5.254693845084658,20
1904,2.345336808367538,4.013514412737605,20
301,5.8231074301937,5.391701153309437,20
