gene,x,y,primary
921,2.135176206535876,4.670182882313734,20
1471,3.303569776441358,2.879183627498645,20
1481,3.4851921368960745,3.441018443043846,20
89,6.827558529447794,2.5561745725917877,20
1850,6.989345848912005,4.96017762400844,20
181,2.737911346126106,2.3370023458436067,20
663,3.381536599160951,4.249381543011056,20
1915,2.2228531048373017,5.879494898308357,20
1044,3.0717931756200034,6.840745024181122,20
452,2.1620907299188907,3.1805147618945417,20
898,2.3908697126972367,4.578530554067761,20
920,2.6344908955684003,5.532363893664145,20
1276,6.153602646036188,3.273858667616224,20
1121,4.303505549254036,3.5484075796869905,20
803,5.2788492561374945,5.857894658135841,20
493,2.4642988467400064,3.741052364812983,20
1939,6.3404578781934235,6.211651740143404,20
1814,6.084904755076965,2.836722073875138,20
1838,2.2574154183481188,4.259471182833478,20
46,6.747986458610551,3.774656838424291,20
2038,5.988158753820226,3.841724735069372,20
240,5.813034509182487,5.264787871496873,20
1593,3.7869973236048735,2.5663794214501334,20
295,5.14070194379009,6.773228229689584,20
1849,5.58839126079508,3.081543682097325,20
