gene,x,y,primary
774,3.4849085249895637,3.948740262672168,20
515,6.518096784762152,2.90989000878165,20
313,3.964417047124333,2.8290982686697417,20
962,2.829401456959398,4.822124056515682,20
1265,5.943156769580037,2.3341701173230067,20
802,4.583173929969676,3.5085861163756182,20
1423,3.3904825222638664,6.110903135470846,20
190,4.552454655080576,3.496435756812478,20
1110,2.234590386589742,3.4519559320175213,20
1007,4.588594666002516,3.622822934356164,20
759,6.6914740547741225,2.890020492111132,20
719,5.412338933149877,2.394374372770973,20
1935,4.176467192768262,4.731669589298232,20
739,3.601317764762262,4.84544699204822,20
1914,4.135804036679362,6.200417890676404,20
2055,3.225470096563651,3.2227264912368936,20
1117,2.6275896376131964,6.621237062461127,20
1434,5.712235225736596,2.1668665827301745,20
1101,5.878676949690663,6.270520410120499,20
1738,2.2831955846773084,5.917166599162011,20
1608,5.366218427307555,6.584767994778276,20
1328,4.056760046365609,4.881315135880652,20
1514,5.960767365672412,2.2019160444790606,20
1072,5.865749311431095,6.759485548732836,20
2033,4.5401522651568715,6.8874995191158135,20
