gene,x,y,primary
1310,3.4625190001811745,5.395500600480622,20
2000,4.863095978956046,3.3587804778360018,20
1260,5.496986012066873,3.141447162326888,20
977,4.618929902607682,2.3693265272391555,20
1638,5.188319755101623,5.042179596048565,20
631,4.8847206430993495,5.689633810307789,20
410,2.4460580825344715,5.511579197199719,20
367,2.7328872201905687,3.108795976031259,20
1187,3.623598453274843,4.574693631137467,20
97,4.718849226164969,4.123599198907996,20
965,6.9005273420447715,3.0238789547800415,20
77,3.2290566906318183,3.7577238343751778,20
317,6.570230745599461,2.4743858544395323,20
1352,6.497176377603964,5.976247268307104,20
135,6.30385878261386,6.111598281381367,20
457,5.835250299730297,4.019168650179206,20
846,5.0470170651559645,5.533755622268718,20
12,6.208541531943693,2.128339432829239,20
1038,5.93192745891187,5.176732338525236,20
498,4.909610224181989,2.7712542326729412,20
1645,3.175625926233903,6.336713030535194,20
46,4.146921888448294,2.646443965847361,20
1520,2.670279078956904,2.455621720432828,20
423,2.205466618686998,5.31284934905367,20
25,6.895000990461805,5.680420779713144,20
