gene,x,y,primary
1366,3.1361007281729196,6.154349790925554,20
209,2.09191585782574,3.728635298569101,20
1241,3.4187289240362326,6.676915664228996,20
1963,6.3027182159385005,3.755888837886884,20
52,5.3159343816858335,4.609488124401908,20
1326,2.5448552261921353,6.571365291183897,20
1414,4.6009529071282635,2.022703058038031,20
877,6.064761199896313,3.1417796508615403,20
1362,4.207760239164443,2.599311467531982,20
1590,2.451055638806376,3.997323931919813,20
1092,3.5665902333796087,5.001475236938527,20
1740,6.505206296798544,6.229370921105066,20
581,5.938224176169082,6.28818717535152,20
265,2.0811266763317904,2.0583633014820806,20
442,3.9828671178945,6.020255319982612,20
619,3.6860118191746407,5.708802460704261,20
904,6.047753688139191,4.039294889243099,20
1525,5.600930021498597,2.3067622570285486,20
1452,2.481624412565229,3.45407847231065,20
1040,6.435485608725123,2.1772303774127684,20
17,4.9647133385043105,5.54644627446824,20
752,5.143069761405139,3.5182509487726086,20
2,6.6515089729087515,4.652980725399671,20
1097,6.999285812902526,2.389127850953475,20
375,4.798921336883081,5.098810263235478,20
