gene,x,y,primary
1710,4.598047748947039,6.476105891982002,20
1464,3.614599309542003,3.8999681113150286,20
1063,3.0085466963226173,3.439288629538544,20
2094,3.5605297173292025,5.436929990230071,20
76,3.2187934222061165,5.514907825943148,20
1256,2.237912224228915,2.823693719217236,20
1697,2.8168142479131264,6.277383235088433,20
68,4.258605188899716,3.5173303799335884,20
655,6.930482787411838,2.4229441677258414,20
2088,5.731531450687052,3.3713557548571718,20
620,2.901823826241242,5.572076477036242,20
1089,2.7009086324418345,3.595000394870266,20
674,2.5771460324442765,4.192624893648345,20
1245,5.603631970365568,2.715109638633513,20
121,4.147333270058502,5.734978206993125,20
1130,5.207731394994356,3.1382294500675627,20
522,6.021221568968699,6.222648086058163,20
1697,6.125335435806593,3.8321543707287025,20
1214,4.204949415049093,3.3665545708665903,20
1296,6.8230588839993835,6.180479640704178,20
486,3.394178407787548,3.6601818374771513,20
391,5.959422961840321,4.829699105325395,20
161,3.4259523328098362,2.9820699622245996,20
941,3.90637589477215,2.223649996446329,20
283,6.3060503334576765,5.408138493155568,20
