gene,x,y,primary
1434,6.418589320466698,4.028890616307086,20
1418,4.493753039464314,5.134444204753822,20
1200,3.678728252374513,3.81925069676549,20
1322,5.848460643199634,6.657666130117759,20
144,2.7366168181693755,3.189327597745442,20
1625,4.836225140548396,5.394571876505399,20
1095,2.227644910317624,4.723333885868019,20
110,5.255663922136323,4.991064029775725,20
409,4.341730756607628,5.090769929424184,20
1843,4.151215985255911,4.549658106138764,20
473,6.915134600986067,3.1632369207644384,20
825,2.832620324783257,2.328069581147399,20
1467,6.634012907212853,6.00660513796791,20
2058,5.446095763788433,4.169221638255221,20
429,2.2051806701098604,4.994101167008492,20
1764,2.6695937132387226,4.147425582481205,20
1967,4.941788954146089,6.887346967069679,20
1519,6.107722215544822,2.6401437204793976,20
1862,4.362309599168354,2.0366876390263564,20
1692,2.0312072581328944,3.5963278474762537,20
1175,6.060769947930142,4.388762393282702,20
543,3.6667961989203413,6.819859465841547,20
208,5.6385110069592645,3.1185174430182605,20
2048,2.418515455677543,4.316158149862638,20
1862,2.344818092716062,3.8963294408116216,20
