gene,x,y,primary
1786,4.86184501587372,6.9027359014804,20
1799,4.129815327491988,4.116698664276386,20
1058,5.448660885910913,4.228954356113256,20
75,4.653834298281095,4.806266297022422,20
68,4.4604489534408405,3.8158034017756597,20
1277,4.3350896522202085,2.304476298974267,20
596,6.219701854733684,3.2672242583938953,20
114,5.2402151181132695,3.677486849003796,20
1107,2.1778112662110063,3.9800571514500493,20
595,3.5535828657470407,6.3637881562044125,20
218,5.689952153529582,6.978880339245984,20
734,5.8837457394329515,2.669889714491807,20
1762,3.4570202136284243,3.9208914471566203,20
250,6.364882195966747,6.055537973493006,20
1618,6.687050735605162,6.6335642583802725,20
248,2.4650443929589687,6.390486766540304,20
43,3.1766566771782445,2.155191714370946,20
1163,4.084016129914569,2.520556454177581,20
960,6.0601870686493955,5.617228437472092,20
1354,3.410443586974177,2.801596080684574,20
104,2.191785885085161,6.870533987180137,20
1051,5.605099202375018,5.759597672527835,20
1764,4.853452484118001,5.469210856296483,20
958,2.3360390645822213,5.541189672233971,20
288,5.254456486942379,2.4896259920795387,20
