gene,x,y,primary
1042,5.937837920428491,6.928675151720848,20
1039,3.372882286360999,5.275982915992158,20
1685,5.932585404145891,6.399342929340671,20
990,3.915164175497414,6.803633465586007,20
972,6.935980072526776,4.506487641576003,20
1801,6.517608294266068,6.075084505974992,20
1463,2.9101521488474136,2.301754911813303,20
301,3.1451748893119547,4.851868087018152,20
1658,4.9362054739648915,3.3371115569372787,20
1804,4.210383189847637,5.298183253651956,20
577,6.724716832534996,4.387339475855164,20
950,6.607482957493967,4.107917777550187,20
284,4.068532723367476,3.254293286063696,20
233,6.414536806342907,6.197322613881694,20
11,2.7452271488036564,4.490890736009636,20
710,4.774672565446277,5.070193506278292,20
1993,2.4198327715075805,5.929776473304875,20
541,4.7726322192058435,3.232680508102021,20
1219,3.526623549423294,2.5316902141378117,20
747,3.0360881560769455,6.0300911528479775,20
1212,4.420258749997342,6.246547290436012,20
472,2.6352407375854234,3.322205370053825,20
309,2.8493686642449667,6.897347039761345,20
1089,3.5662839691571824,5.031934293433242,20
1948,3.788434728973564,6.217438497115365,20
