gene,x,y,primary
1437,6.1636435019292515,3.3076135953492414,20
243,6.982204764133195,4.26152043617993,20
754,6.084779945364169,5.495408158300114,20
1306,5.610432731363481,5.622518385370159,20
1212,4.874445267944605,5.216735308323417,20
386,5.636110199890162,4.400319946228192,20
123,5.086281911623044,3.210469755930505,20
670,5.028392031943886,3.7135774313741345,20
1867,6.929379163133312,3.8119455379808813,20
1491,2.7817339446830083,3.971861404008715,20
1451,6.220109998556557,4.102480258314529,20
1069,6.4312338590564355,3.730748563533911,20
955,6.418688379292305,4.380805269363998,20
717,3.5816094599549064,6.7553506905939456,20
1020,2.9081232450614793,3.1400119531001964,20
1204,6.318742584115523,3.8122586552528057,20
1849,2.6248694947516356,2.463806635997143,20
935,4.849735302685679,5.963527208072044,20
1063,3.6097481870797363,4.650885750735927,20
1998,5.276516159611686,2.840972740924574,20
1922,4.587525535777886,5.08484046588668,20
384,5.647969415563633,4.415851176286105,20
1490,5.056606742682571,5.134533871767841,20
544,3.776102497702478,2.20925670059482,20
1093,2.9103306485959357,4.000506081097209,20
